index,time,abs_correlation_sum,correlation_sum_threshold,threshold_metric,metric_input,template,snr
195,2016-09-26T15:00:40.508400Z,3.16496491432,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.11869071858
196,2016-09-26T15:00:52.878400Z,3.60581326485,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.13672504496
197,2016-09-26T15:01:08.168400Z,3.40956449509,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.22218572852
198,2016-09-26T15:03:06.148400Z,3.40373659134,3.04504346848,MAD,8.0,1970_01_01t00_00_17,6.40954104051
199,2016-09-26T15:03:28.388400Z,3.5392844677,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.56487816869
200,2016-09-26T15:03:36.978400Z,5.28355789185,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.09125577905
201,2016-09-26T15:03:54.378400Z,4.71228837967,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.80499893664
202,2016-09-26T15:04:58.928400Z,3.31714987755,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.89001896592
203,2016-09-26T15:07:39.258400Z,4.06423807144,3.04504346848,MAD,8.0,1970_01_01t00_00_17,6.23163784084
204,2016-09-26T15:20:42.668400Z,3.97876381874,3.04504346848,MAD,8.0,1970_01_01t00_00_17,7.26891864658
205,2016-09-26T15:21:15.918400Z,3.68014264107,3.04504346848,MAD,8.0,1970_01_01t00_00_17,3.9697742884
206,2016-09-26T15:34:26.398400Z,3.5383014679,3.04504346848,MAD,8.0,1970_01_01t00_00_17,6.93912833257
207,2016-09-26T15:34:38.328400Z,5.463514328,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.52412189813
208,2016-09-26T15:34:46.648400Z,3.60975980759,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.59891473195
209,2016-09-26T15:40:14.918400Z,3.59025454521,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.25553948927
210,2016-09-26T15:45:45.988400Z,3.58534026146,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.94060916944
211,2016-09-26T15:46:00.328400Z,3.36607265472,3.04504346848,MAD,8.0,1970_01_01t00_00_17,6.05728556061
212,2016-09-26T15:47:33.528400Z,3.23722815514,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.14385299114
213,2016-09-26T15:49:58.318400Z,4.44241333008,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.76310728992
214,2016-09-26T15:52:32.858400Z,3.16740727425,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.42781577355
215,2016-09-26T15:53:36.808400Z,3.52879667282,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.40871335821
216,2016-09-26T15:53:46.138400Z,4.91129827499,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.44976478221
217,2016-09-26T16:56:58.458400Z,3.87164735794,3.04504346848,MAD,8.0,1970_01_01t00_00_17,6.52704299331
218,2016-09-26T16:57:40.418400Z,4.13229751587,3.04504346848,MAD,8.0,1970_01_01t00_00_17,4.94960211875
219,2016-09-26T16:59:47.508400Z,3.41926121712,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.24501143684
220,2016-09-26T17:00:11.378400Z,5.25343894958,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.1775454109
221,2016-09-26T17:00:32.518400Z,5.36576557159,3.04504346848,MAD,8.0,1970_01_01t00_00_17,5.00645889019
