index,time,abs_correlation_sum,correlation_sum_threshold,threshold_metric,metric_input,template,snr
44,2016-07-31T17:20:34.838400Z,4.07991600037,3.25558900833,MAD,8.0,1970_01_01t00_00_17,3.88276734344
45,2016-08-01T06:09:24.808400Z,3.40854406357,3.32190823555,MAD,8.0,1970_01_01t00_00_17,5.24182550184
46,2016-08-01T06:58:47.638400Z,3.55623173714,3.32190823555,MAD,8.0,1970_01_01t00_00_17,4.59915409874
47,2016-08-01T06:58:58.758400Z,3.38371276855,3.32190823555,MAD,8.0,1970_01_01t00_00_17,4.62429945512
48,2016-08-01T10:56:33.508400Z,3.32685709,3.32190823555,MAD,8.0,1970_01_01t00_00_17,3.14775170803
49,2016-08-01T11:02:07.578400Z,3.41121077538,3.32190823555,MAD,8.0,1970_01_01t00_00_17,3.87747345332
50,2016-08-01T12:30:57.428400Z,3.79724764824,3.32190823555,MAD,8.0,1970_01_01t00_00_17,4.95228208468
51,2016-08-02T10:24:43.528400Z,3.58015203476,3.2890663147,MAD,8.0,1970_01_01t00_00_17,6.18683681456
52,2016-08-02T14:47:15.378400Z,3.44608688354,3.2890663147,MAD,8.0,1970_01_01t00_00_17,5.04311289818
53,2016-08-02T16:58:12.218400Z,3.43624401093,3.2890663147,MAD,8.0,1970_01_01t00_00_17,3.40522010613
54,2016-08-03T07:44:02.888400Z,3.32838439941,3.27646350861,MAD,8.0,1970_01_01t00_00_17,4.12363677397
55,2016-08-04T08:11:14.778400Z,3.48774719238,3.25283479691,MAD,8.0,1970_01_01t00_00_17,4.21863374493
56,2016-08-04T10:05:19.688400Z,3.64376449585,3.25283479691,MAD,8.0,1970_01_01t00_00_17,4.29035660684
57,2016-08-04T16:47:32.848400Z,3.59569430351,3.25283479691,MAD,8.0,1970_01_01t00_00_17,5.5480323167
58,2016-08-05T02:14:22.708400Z,3.27801251411,3.24700760841,MAD,8.0,1970_01_01t00_00_17,4.84973504557
59,2016-08-05T18:05:46.858400Z,3.52270674706,3.24700760841,MAD,8.0,1970_01_01t00_00_17,4.3359471128
60,2016-08-06T08:16:17.268400Z,3.35303139687,3.24275159836,MAD,8.0,1970_01_01t00_00_17,4.12631502743
61,2016-08-07T10:37:56.758400Z,3.31395101547,3.18032979965,MAD,8.0,1970_01_01t00_00_17,4.08822871867
62,2016-08-08T09:46:35.918400Z,3.53734636307,3.21196937561,MAD,8.0,1970_01_01t00_00_17,4.12540187737
63,2016-08-08T12:31:58.708400Z,3.92265057564,3.21196937561,MAD,8.0,1970_01_01t00_00_17,5.20599909886
64,2016-08-08T15:12:18.678400Z,3.31352710724,3.21196937561,MAD,8.0,1970_01_01t00_00_17,3.88624010928
65,2016-08-09T10:24:39.058400Z,3.97733259201,3.28754043579,MAD,8.0,1970_01_01t00_00_17,2.98165861955
66,2016-08-09T11:36:36.018400Z,3.36708855629,3.28754043579,MAD,8.0,1970_01_01t00_00_17,3.9400610985
67,2016-08-09T12:02:07.358400Z,3.3787457943,3.28754043579,MAD,8.0,1970_01_01t00_00_17,3.88626354622
68,2016-08-09T12:08:47.338400Z,3.83198928833,3.28754043579,MAD,8.0,1970_01_01t00_00_17,5.87470935225
69,2016-08-09T12:10:16.918400Z,4.01940870285,3.28754043579,MAD,8.0,1970_01_01t00_00_17,4.67112303004
70,2016-08-10T08:23:30.488400Z,3.62924385071,3.29344463348,MAD,8.0,1970_01_01t00_00_17,4.27194461389
71,2016-08-10T09:44:03.468400Z,3.35636138916,3.29344463348,MAD,8.0,1970_01_01t00_00_17,3.40105905156
72,2016-08-10T10:59:45.648400Z,3.29420471191,3.29344463348,MAD,8.0,1970_01_01t00_00_17,3.36437474252
73,2016-08-10T23:25:30.798400Z,3.29665470123,3.29344463348,MAD,8.0,1970_01_01t00_00_17,5.47880226095
74,2016-08-11T00:31:59.868400Z,3.710303545,3.3051815033,MAD,8.0,1970_01_01t00_00_17,4.96108030599
75,2016-08-11T01:35:32.508400Z,3.96646976471,3.3051815033,MAD,8.0,1970_01_01t00_00_17,4.86196068763
76,2016-08-11T03:24:57.228400Z,3.57849812508,3.3051815033,MAD,8.0,1970_01_01t00_00_17,5.66162212918
77,2016-08-11T03:25:07.868400Z,3.5720512867,3.3051815033,MAD,8.0,1970_01_01t00_00_17,5.74149810021
78,2016-08-11T04:10:46.938400Z,3.42846465111,3.3051815033,MAD,8.0,1970_01_01t00_00_17,4.43532158122
79,2016-08-11T07:06:49.238400Z,3.67624521255,3.3051815033,MAD,8.0,1970_01_01t00_00_17,4.34947862797
80,2016-08-11T07:07:11.398400Z,3.94983959198,3.3051815033,MAD,8.0,1970_01_01t00_00_17,4.28408359145
81,2016-08-12T08:05:37.758400Z,3.28474164009,3.20151996613,MAD,8.0,1970_01_01t00_00_17,3.07072071096
82,2016-08-12T10:53:23.068400Z,3.43674325943,3.20151996613,MAD,8.0,1970_01_01t00_00_17,3.99613114413
83,2016-08-12T14:00:44.008400Z,3.37510466576,3.20151996613,MAD,8.0,1970_01_01t00_00_17,3.24827540546
84,2016-08-13T12:43:58.238400Z,3.28741288185,3.19942903519,MAD,8.0,1970_01_01t00_00_17,3.12680617153
85,2016-08-13T19:07:13.978400Z,3.49128055573,3.19942903519,MAD,8.0,1970_01_01t00_00_17,4.14202902304
86,2016-08-14T14:32:24.538400Z,3.31673145294,3.26742839813,MAD,8.0,1970_01_01t00_00_17,4.24004128532
